Metabolite_name	RefMet_name	CRA002	CRA004	CRA008	CRA009	CRA010	CRA013	CRA014	CRA019	CRA022	CRA023	CRA026	CRA027	CRA033	CRA036	CRA001	CRA003	CRA005	CRA006	CRA007	CRA011	CRA012	CRA015	CRA016	CRA017	CRA018	CRA020	CRA021	CRA024	CRA025	CRA028	CRA029	CRA030	CRA031	CRA032	CRA034	CRA035	CRA037	CRC001	CRC003	CRC004	CRC005	CRC007	CRC008	CRC011	CRC012	CRC014	CRC015	CRC019	CRC023	CRC025	CRC026	CRC027	CRC031	CRC002	CRC006	CRC009	CRC010	CRC013	CRC016	CRC017	CRC018	CRC020	CRC021	CRC022	CRC024	CRC028	CRC029	CRC030	CRC032	CRC033	CRC034	CRC035	HC001	HC002	HC003	HC004	HC006	HC009	HC012	HC015	HC016	HC017	HC018	HC019	HC020	HC021	HC024	HC025	HC026	HC027	HC005	HC007	HC008	HC010	HC011	HC013	HC014	HC022	HC023	HC028	HC029	HC030
Cer(t18:0/18:0(2OH))	Cer 18:0;O3/18:0;2OH	222170	1190500	4581800	1047400	4604700	276810	947080	2919700	466660	995570	125570	1347200	311910	682500	1617300	449660	4659100	1311400	5680700	874800	542770	826490	4312700	481910	1451000	4207700	4151500	892690	319160	7377300	548880	667850	260260	1026400	178950	1366300	574410	1789700	1293300	2208800	780100	184010	86312	1213.8000	2573500	573780	303550	76174	1673500	1711.3000	245720	615440	1428900	260810	47720	821400	1686700	232340	57562	423000	618430	691260	506150	108910	365550	142520	1879800	226570	852570	899070	725080	264070	398810	275760	309160	1408100	1227100	1166500	658350	1732400	2210400	2108900	973950	1187000	309840	265200	479390	2187900	473260	1244600	4159500	667260	368390	829650	789470	361640	311420	6213200	1094500	909740	202910	807850
Cer(t18:0/22:0)	Cer 18:0;O3/22:0	124700	1814500	6050700	3195400	4731300	188390	1430700	1453100	1523000	523050	112580	365840	347370	1525000	4154800	529840	13210000	2607000	11364000	754700	316240	688300	15009000	1751600	1328500	3449300	7113400	1561300	984490	17617000	982270	437210	384700	1200400	116590	2216200	880110	222690	395710	787350	1269600	556240	215330	14642	751810	152950	182970	162000	242580	16385	430990	1046900	1399300	516400	174330	965930	1821400	220920	123380	240430	922060	1076200	1408300	1273900	435830	101120	1263800	30935	2298800	902000	649490	462600	602670	461620	174240	996200	484130	1575400	1108600	158470	1880500	511810	1515800	1019800	1360200	100800	435910	2772000	757310	524480	10467000	626420	880510	341730	1184500	530510	1583300	1778500	572720	375270	676400	1031700
Cer(t18:0/22:0(2OH))	Cer 18:0;O3/22:0;2OH	118410	1862400	20345000	1688300	18304000	224870	908520	965810	722200	455440	39983	176680	83640	1354500	3937900	299940	22745000	3370900	17235000	647800	20346	332250	29937000	1960400	2415700	6679300	9542300	1341200	445270	47968000	447160	891470	122450	1234100	43910	2757500	122210	98878	721370	659330	1063700	350680	167620	4216.7000	59294	51168	7277.3000	127960	257520	12872	325730	787770	1073400	456580	54538	928830	2011600	4936.3000	35924	137110	701140	666350	1317100	1814200	21793	105240	1011600	27017	2772600	1215300	299720	53528	585550	364740	55858	1783400	797640	1820500	346310	107070	2071600	1184500	1294900	656760	788760	6420.6000	152410	4904500	304330	637690	20649000	589660	480510	824420	944520	139290	871830	739120	974730	260360	501020	1461600
Cer(t18:0/23:0(2OH))	Cer 18:0;O3/23:0;2OH	278090	2327500	8312900	1773000	12621000	262100	1176000	1430300	882450	429120	57004	278150	163420	1245700	2795600	300100	13387000	2732900	14051000	525640	60502	456170	25207000	1456800	3756400	8125000	7617700	1764700	606340	26922000	639010	840090	284220	1742100	74195	3050000	357510	50069	1361100	430270	603110	474570	91515	10120	234680	105290	18458	105850	142980	23755	305660	1018600	1162700	258550	171520	1430900	3031800	17381	61421	102590	433390	290720	1051200	697370	56281	69325	1098700	55131	2322700	1090100	179290	218970	417210	340380	112900	1271600	1006500	2421800	452350	69639	983630	513530	1207300	634470	874810	82598	246030	1753000	729150	702040	10494000	315990	457710	754590	746840	159000	566660	495820	535630	237540	499990	1105300
Cer(t18:0/24:0)	Cer 18:0;O3/24:0	285420	9635300	5060400	5653000	6323300	853170	3169000	1243900	3210700	1467700	257170	1156400	2264000	2161800	13129000	1077800	8808800	3155700	9199400	1512400	1936900	2399600	10329000	2657400	1594200	4987000	7489700	4603900	1716600	14247000	2150600	858730	1763900	3381000	200450	3420900	1896200	614970	1881800	1304400	2929400	644200	462150	95692	4188100	329500	505350	454490	621500	109200	901210	2092000	4665900	2426300	642670	3841700	2410800	446140	462590	852120	1849400	8691500	3581400	3505300	498330	178660	3549300	114010	3123100	2270300	2016700	1489600	1603400	539470	443000	2366000	1346300	3238700	3296900	789470	2740200	987190	2632500	2092600	4324800	622790	3322600	10093000	1805100	1194900	11352000	1463000	2005200	644070	9520500	1703500	6056900	2798500	1130500	1726900	1628000	2101300
Cer(t18:0/24:0(2OH))	Cer 18:0;O3/24:0;2OH	547400	8450400	19160000	5132100	28892000	1153500	5526500	3643300	2448000	1836700	159550	984320	564500	4788500	14520000	734350	28532000	8501400	35567000	1673900	782610	2741700	45608000	5500500	5719200	16152000	19037000	7906200	2478300	56553000	1804900	6233400	1300600	7104700	219890	8852200	1074900	495380	9862600	1912200	3926100	2611100	491600	35553	1253000	327990	122020	755450	1658500	72065	1843500	3851900	6106100	2188100	568950	7021200	6654100	77077	428850	1053500	2563600	3409100	6042000	5132600	227270	354100	4616400	226070	7146300	4604800	769330	1337100	1686200	929910	423410	8142200	11488000	7969200	2355200	738480	8834300	3586500	5293600	2000200	4874100	267470	1274200	15370000	2775200	4768000	37969000	1706900	1608000	3051000	4486300	798150	3785800	2278000	3027600	1414500	1795900	6510100
Cer(t18:0/24:1(2OH))	Cer 18:0;O3/24:1;2OH	216570	3303100	44664000	2542400	18448000	93417	1100400	1093300	1468600	845360	20780	82256	97719	2757600	4388900	479430	108340000	5017300	19322000	797940	62983	470960	33165000	2312100	1007700	8221300	15168000	1017700	967480	37139000	1418000	420870	368580	1043000	33001	4030400	259880	53981	114280	1619200	1005800	424780	339770	1987.8000	185270	82906	117540	44768	79970	4600.2000	387830	988910	497600	127350	76060	703590	1619300	31228	58780	138590	525750	570710	1293900	339740	95708	60288	1200600	87342	3754500	1154100	129370	120060	159580	430290	55060	2809700	408490	1464100	546980	69847	1173100	739270	722730	418050	313380	43754	202470	796740	397860	628560	17031000	1711100	245330	158750	390700	198870	683160	975810	397480	175950	102470	1773600
Cer(t18:0/25:0(2OH))	Cer 18:0;O3/25:0;2OH	60752	265090	952300	292550	1325700	262250	387470	153380	137290	253890	27758	123220	47893	199130	521650	72838	1058200	320540	1181000	64292	58491	538520	1997000	188120	278370	636490	797530	1186400	190340	2366300	8118.3000	451690	268970	252860	46745	370170	39353	164090	5932200	252780	1433600	223920	39964	18771	1094400	140050	33661	97746	216000	27957	234550	234390	2304700	492130	317680	523900	273870	8994	64643	253000	238690	454080	2814200	561680	15322	100440	202910	36361	310390	329410	125110	508470	253670	119780	78083	505080	1114700	549480	396310	54148	369140	383980	279840	188890	757700	83187	213920	1412000	493610	925780	2039800	154880	156200	555180	777960	71256	250100	140500	329250	311740	302170	238260
Cer(t18:0/25:1(2OH))		6684.3000	175570	671770	116010	604850	4491.8000	9312.4000	43492	81975	77833	3581.3000	10695	5447.6000	66228	205050	33779	1783600	150080	640070	4709.2000	750.5000	5904.8000	1216300	73311	61011	312440	655720	70098	39319	1071900	37236	8083.1000	34335	45337	2295.6000	191890	11492	2284.6000	16595	39706	51225	28823	21469	771.5600	8899.2000	4388.5000	481.9000	569.7000	4385.8000	737.9000	2615.6000	38009	28096	3166.1000	4361.7000	122090	72697	569.7000	3065.2000	15530	30123	20488	133620	34054	939.5500	1905.1000	101960	1913.1000	106070	83608	9847.2000	8107.9000	21197	2976.1000	2873.1000	155220	20695	74768	19607	4932.3000	60249	28221	28677	52270	3457.7000	2865	3254.7000	84157	59614	10671	509830	10947	10437	2929.8000	67340	1929.4000	43136	35100	6110.2000	11723	2304.5000	71056
Cer(t18:0/26:0)	Cer 18:0;O3/26:0	45968	6957500	832000	1545600	1717600	99090	1025100	180160	221800	290300	27347	251670	1296400	503610	3400600	266570	1915000	373550	1056500	147280	1312100	1000900	697690	230540	280710	1345300	1585100	1498100	147240	1452700	390390	216770	928270	1362400	132090	1019200	897950	196340	588800	334160	961590	83659	77568	14700	2400400	81856	97453	259490	116500	21272	224710	610440	1775400	498520	200420	2117400	707080	83030	75371	469940	637140	5067600	1001500	1436300	48263	72820	1446100	41474	388420	1017000	724920	634780	848480	137690	122370	244000	398570	941300	1193600	273370	742990	178790	783820	611840	1801700	200900	1540800	1734200	574050	183880	3934300	403760	684900	156750	5387200	749600	4080200	400100	394480	1057500	368700	361270
Cer(t18:0/26:0(2OH))	Cer 18:0;O3/26:0;2OH	52941	1151400	1399700	485910	1383500	241340	448510	116330	177680	301650	29039	151140	155550	180150	712180	148930	1732700	451230	1468300	129290	245470	1105500	1100900	240640	271290	1337900	1293500	1803700	174560	2204700	83162	117040	846490	606220	158020	538700	342630	295520	6346200	192770	1823000	258920	21759	19302	2083700	58402	52723	262270	195920	21341	182980	422810	2894300	349460	205150	2123900	408070	23990	75513	707700	435530	730420	3773700	833870	48429	75078	743060	41366	445840	1048700	215520	587420	445380	99218	99016	403300	931490	325540	647530	63275	402520	260430	443610	498990	772040	217730	204160	2262700	575150	1275600	2336800	332090	108440	411390	1049400	108670	664300	160480	300080	557570	244070	408240
Cer(t18:0/26:1(2OH))		6020.1000	192990	472190	63390	263900	24148	18793	6392.3000	69213	45409	6587.1000	3159	3152	49934	95526	1843.2000	834880	102610	374740	13762	70207	11928	440390	76183	69794	235840	323030	59197	26761	500050	7568.5000	110410	7308.1000	49835	526.3500	173250	5982.1000	4051.2000	58496	29497	44239	15554	3785.8000	1061.2000	18543	2866.7000	811.6400	1878.7000	20232	541.0900	17081	18349	83700	4169.6000	7912.7000	92095	36488	2121.3000	1836.5000	8270.4000	30604	4504.7000	112560	41242	1304.1000	17549	207270	2144.7000	66609	72731	8872.6000	24432	42815	3897.2000	3169.5000	93358	64854	48231	3123.6000	2609.5000	47137	141220	27599	1316.9000	6261.5000	5798.1000	29514	407310	23946	46982	288230	81235	7893.9000	3165.5000	60554	17001	27513	38030	55624	2765.6000	19837	100340
Cer(t18:1/16:0(2OH))		31973	1912400	784180	92983	312160	451860	169830	51694	148070	357500	7358.9000	37275	36409	5260200	2136300	58611	694870	137750	1588600	11668	157210	289570	627690	112430	1434.3000	546690	263650	93395	6889.6000	371280	8171.2000	318860	25459	24230000	20394	1066400	119160	4098.8000	116870	2196600	378260	1571900	9817	2456	4907.3000	19920	32285	398660	63004	33484	571970	922150	798190	40660	1216	5060300	15601000	4081.4000	62510	436380	544130	161010	860070	2210000	43514	2806.6000	2860.3000	24263	105790	881070	27233	2863.9000	659900	72688	337800	144620	2030100	8666600	498210	496060	885300	377630	6953900	166910	847630	51002	1430100	297660	5128000	846920	5385300	308040	47523	223810	735330	1754200	358060	296970	27691	220410	85623	1316100
Cer(t18:1/20:0(2OH))		23129	629520	395910	153320	562900	83623	885020	909140	154610	892890	23077	2479800	330730	462310	33190000	71849	14344	230860	10319	202170	55924	1479000	8803.7000	180640	180500	352350	877800	563380	111540	154130	205830	48866	824900	229640	49759	528720	1313000	942820	875390	760370	291000	14194	3369.5000	509.6900	1843200	914260	3660.1000	43488	152350	2038.9000	187210	206960	1159100	163330	3455.5000	499760	731740	66336	28597	106960	151900	779080	1336200	22389	24073	113290	512390	118030	6228.6000	1170600	401700	95828	244510	104250	398680	3796.5000	214310	448610	681280	584740	671850	88569	1137500	733540	544350	871300	1683800	477570	651250	1129800	111130	32377	199460	169610	43036	445980	572040	492590	39341	5282700	389720	923260
Cer(t18:1/22:0(2OH))		50225	1401600	574060	401440	781950	1284500	2665200	176060	171470	681550	14069	4947700	462640	2880700	11181000	208590	178420	341180	68344	793500	186670	3224300	230280	730000	75414	178100	198680	444280	191060	246600	789070	370700	397850	1608900	61402	309160	3863700	1674100	1899800	296670	722140	1504800	73015	2679.2000	778050	2046100	42707	455820	594550	15031	1453600	453470	2239700	1188600	28419	401990	1199100	99173	163990	677530	588950	3740300	3012300	879730	77705	349700	18514	29631	258670	1283600	337820	277970	1789500	625260	1299000	330770	696650	1228000	2380200	2474300	2424700	863770	5179900	1828700	1953900	276140	3937800	3390400	2048400	5450200	791440	234030	2856800	1853000	321630	1622700	2623900	3454800	772910	15332000	2130300	2859400
Cer(t18:1/23:0(2OH))		21803	173250	139120	146090	446060	183340	1388200	135800	147280	300260	22148	1311600	128440	720750	1808300	125720	126120	263960	72998	502950	53342	872010	300520	426290	164410	70977	65507	128830	169320	321420	362000	46016	136310	483840	21933	114150	1665100	240800	727160	58166	145850	301980	30079	498.2400	241000	587930	2160.7000	32677	177560	1000	282380	28733	1235400	182430	747.2500	120670	346720	35348	91441	45109	109040	512340	1014200	268750	26027	46592	979.9800	5204.2000	282050	378040	223970	54951	310550	77861	193710	61735	290200	475580	2102700	1284500	569940	349480	980620	1203600	539020	85255	1012100	571490	1147200	1212900	209670	49986	259250	175430	88656	328250	305480	1436500	115930	5413800	1090400	875880
Cer(t18:1/24:0)	Cer 18:1;O3/24:0	52445	747240	230770	394420	315050	808540	211740	55650	22670	289510	5537.2000	182230	89383	1986500	2281800	121070	273810	144180	738200	99256	59850	424360	572500	80012	14805	180360	136570	256860	116220	506980	58666	217440	141050	1799800	21421	279190	505340	118320	868180	908970	1478700	456870	12126	631.0100	161600	126320	5623.2000	185730	393520	10735	353150	474510	1200800	346740	36530	1093300	361470	66367	113860	484530	791120	1082200	857920	1467600	24724	73019	66230	39953	150380	432250	101130	494080	477860	234520	144090	200460	490160	1100300	1218500	748420	1101000	185950	1084300	435200	1250400	14842	595890	6341200	651170	1204100	759200	429570	223290	536180	1484000	240370	639550	1499100	233760	474250	485360	1148600
Cer(t18:1/24:1(2OH))		8458.1000	4525900	2356800	222890	1394300	725070	268810	125370	49892	1127000	2978.1000	8321.7000	5815.5000	633770	2989500	101310	6715400	766460	930210	136510	9498.5000	992950	2573700	466960	48057	1180700	660250	198980	93271	3059800	73306	162680	299910	16412000	29973	3647000	652550	732.7300	574240	795110	204780	1584100	59590	1128.6000	27331	40055	91886	711410	49324	92188	398550	1995700	700120	133720	4543.5000	9669800	1473900	866.3600	55705	3352400	1234000	371970	4040000	3226700	89261	19533	12758	17115	632270	1445900	42864	8792.6000	748150	150550	457160	174620	1959600	1806200	2381600	351200	3443400	1480600	12552000	385790	71317	115210	1008900	1177600	2325700	1755500	7221600	848430	23243	81623	1062700	1658900	578590	249190	45202	1255600	167950	924170
Cer(t18:1/26:0)	Cer 18:1;O3/26:0	33908	843110	104670	228400	105800	90173	93551	408.0900	1231.5000	376510	2762.3000	69371	109730	218840	1180900	80739	16500	2053.7000	147360	5691.4000	117210	316510	16310	6725.6000	3994.1000	143490	84016	194420	34421	53009	28127	123700	117090	544360	11555	323560	138540	45470	164340	209780	367730	106720	18377	388.6100	216420	25245	8410.5000	62970	56159	3594	108060	179530	327850	102780	25782	535460	143200	1225	24906	193470	332240	406540	272510	885540	5161.1000	19413	43827	3192.8000	3968.1000	257310	42269	140860	198690	56005	57308	117200	108900	257280	402170	80812	308940	48020	418660	73787	425300	7292.3000	260110	1692300	202870	279110	581010	161620	114990	93273	715570	140160	547050	233330	132470	215440	101690	315280
Cer(t20:0/24:0(2OH))	Cer 20:0;O3/24:0;2OH	60349	473050	1214500	723960	1396100	41908	125310	134810	133730	39476	44743	64767	20908	209960	690690	94287	973780	527710	1477400	97314	114380	19783	2188200	175410	378250	860840	1551200	337320	72867	2133200	72054	77266	118490	556210	45498	416590	117750	48979	73700	62930	92782	75998	18541	25839	112240	50810	34103	32120	30751	29044	112660	199020	98857	47240	71814	218710	219940	48339	40902	63607	237800	15558	90382	70165	33470	14249	463390	32193	360030	251370	7678.4000	60500	133210	34750	71146	132180	124800	196940	75619	30837	58857	75262	121360	125060	241240	107600	96975	229700	153920	98686	964150	92971	125920	26426	62800	143650	195860	59058	37329	19162	112830	181080
Cholesterol	Cholesterol	20035000	8509200	22783000	23138000	19202000	4811200	10167000	10468000	15109000	18997000	10553000	8976600	17646000	12480000	5334800	13893000	45529000	9102300	13645000	19943000	8936200	22824000	16687000	11011000	10407000	16253000	22267000	8912700	8753400	29816000	23623000	9941400	9988700	7397100	28759000	9882600	12189000	8158400	11476000	13251000	15638000	4382800	3525500	1958000	9898700	10091000	9334400	1287600	3040300	2247300	10084000	7831200	25190000	13445000	5504800	7791400	8902300	8628000	3737200	4663100	6033200	16110000	26000000	7192500	14064000	7477600	13996000	11738000	10096000	10873000	7226300	9259000	8842200	5891600	7979000	4808000	9207800	9536700	9789800	10766000	12376000	2700500	13532000	18639000	14263000	7176300	7217100	4246600	11199000	8846700	28790000	6543400	11069000	2839200	5717100	8722100	8305900	9481900	5625000	17084000	9748500	13325000
Cinnamic Acid	Cinnamic acid	21146	9	26746	13050	45103	200510	9	32199	264540	186030	59375	10251	224400	31046	31454	173130	38893	24190	6869.8000	22055	265200	103370	468910	6919.6000	43006	31523	22860	55907	28701	21416	12389	38323	247030	17088	47098	69597	31179	664020	4767900	443480	4097300	219390	245950	335710	155240	98849	1743600	201970	458840	18114	310620	350970	6548700	144600	35899	26109	1474000	109890	84902	142120	48949	38625	130760	421630	52371	271950	29070	29981	15368	86871	2436700	139140	87299	49288	36378	992270	9	127770	33987	225930	40140	9	85676	94644	101140	23123	125570	370470	36519	72259	65162	169920	9	31963	186680	99405	160540	8493.6000	194510	241390	54120	9
Cis-4-Hydroxy-D-Proline	cis-4-Hydroxy-D-proline	61818	1079000	42790	115310	125380	182200	138400	7747.3000	61727	3154800	216230	2364000	663580	2646100	789980	252810	84283	29803	834720	61070	816870	1279100	361780	9	621310	1205300	305510	894300	9	26968	97874	17136000	1474200	824450	87208	794150	1487000	354260	471680	156890	69786	161750	72895	330640	543900	937690	26495	1142600	721390	415370	243620	335950	198220	49432	107980	306430	166590	3974100	262540	520860	468480	980630	362020	292230	457040	1051700	56140	168920	27073	266120	41070	263510	197080	650810	458250	194660	1612600	238830	322630	4161800	410580	483940	17524000	22113	126380	2587500	656550	464050	542410	424570	917790	286930	284380	431480	363890	197400	399500	259540	158810	1348100	9049.1000	61708
cis-5-Dodecenoic acid	5-Dodecenoic acid	279190	152220	364540	559050	74811	2016900	246070	25636	62834	137360	119950	19687	126190	654340	425480	258690	360170	43387	1190300	228550	6041.5000	615510	523220	70794	3304	91273	291380	269450	7828.5000	79587	296810	959960	261130	527560	267870	39590	406440	23537	263240	4272300	694970	1204400	635540	119910	53485	45325	255850	549940	829070	21015	1097000	75300	191470	1988600	292820	55848	185460	95631	749430	755980	613150	685010	553610	602990	60099	175200	375210	563540	18241	41305	61826	509750	282160	705950	116460	583890	78974	239360	1037300	275420	994250	344220	425760	308820	236160	13702	59171	553320	10684	354110	447240	990430	443440	971600	193910	74915	216540	1198500	203410	567590	764410	814260
